SU_ID,LS_Maria2017,SU_Area,SU_Perimeter,SU_P.A,SU_P.sqrt.A.,SU_Max.Distance,SU_D.A,SU_D.sqrt.A.,Dist2Stream..MEAN.,Dist2Stream..STDDEV.,Eastness..MEAN.,Eastness..STDDEV.,Elevation..MEAN.,Elevation..STDDEV.,Northness..MEAN.,Northness..STDDEV.,PlanarCurvature..MEAN.,PlanarCurvature..STDDEV.,ProfileCurvature..MEAN.,ProfileCurvature..STDDEV.,RSP..MEAN.,RSP..STDDEV.,Slope..MEAN.,Slope..STDDEV.,TWI..MEAN.,TWI..STDDEV.,UniqueID,Forest,Agriculture,Builtup,Roads,Bare,Quarry,RGA,CRL,YPD,YPC,YPV,YPI,BAP,BAO,BAY,IGO,IPL,IGY,IBP,OPL,PBA,PPD,PCR,PLI,PIC,PLP
Pol_512,0,16222.53483,696.218829,0.042917,5.466211,253.393317,0.01562,1.989463,46.18365,22.09309,0.04399,0.488904,39.7096,8.712452,0.818397,0.298772,0.002781,0.020785,0.002271,0.033431,0.494288,0.297496,21.283686,11.696501,4.259347,2.234616,512,0,0.97,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_513,0,70708.62283,1859.632505,0.0263,6.993441,586.595457,0.008296,2.205985,38.615198,26.384744,0.68588,0.363694,85.09889,25.850947,0.135667,0.615541,0.001981,0.021929,-0.002417,0.019155,0.438225,0.288172,18.957979,9.950083,4.75084,2.18118,513,0.02,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_514,2352,403779.3415,3712.352229,0.009194,5.84221,1016.580328,0.002518,1.599815,83.880607,53.690614,0.68068,0.44676,422.13699,57.595475,0.176502,0.553107,0.000349,0.012914,-0.000454,0.013422,0.52036,0.356942,23.774736,8.646001,5.154397,2.204425,514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0.44,0.09,0,0,0,0,0
Pol_515,0,425929.9958,3315.040998,0.007783,5.079486,1004.20004,0.002358,1.53869,149.101252,80.781457,-0.585475,0.445987,296.687013,23.13054,0.365612,0.569774,0.000467,0.003556,0.000453,0.004841,0.556794,0.276408,8.985867,5.359024,6.564171,1.610526,515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_516,16544,237493.2952,1987.010363,0.008367,4.077317,653.001505,0.00275,1.33995,260.184165,117.392091,-0.63089,0.395712,920.677709,94.413648,-0.484801,0.458648,-0.000779,0.010277,0.00045,0.012322,0.537429,0.306064,33.480956,10.190057,5.046965,1.2315,516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pol_517,0,34261.68575,889.148208,0.025952,4.803633,267.825382,0.007817,1.446929,27.350704,22.376831,0.016768,0.656755,62.040902,18.698659,0.671358,0.343031,-0.003606,0.031627,0.003597,0.021279,0.329922,0.216137,26.812542,8.75295,4.603936,2.092667,517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_518,0,410100.0787,4966.668216,0.012111,7.755686,1643.568155,0.004008,2.566509,74.326039,53.70382,0.110784,0.569658,168.505027,62.035046,0.746438,0.325648,-0.000249,0.02223,-0.000927,0.022542,0.570382,0.332499,22.813484,9.666705,4.79538,2.052584,518,0.47,0.52,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_519,12336,214475.0985,2471.515303,0.011524,5.336726,826.576766,0.003854,1.784821,240.351068,125.963955,-0.067243,0.474126,929.321585,140.634504,0.853906,0.203782,-0.001451,0.018649,0.000382,0.017989,0.727265,0.291959,36.763572,9.297493,4.871366,1.424841,519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pol_520,0,24726.21933,1084.351026,0.043854,6.895901,347.477085,0.014053,2.209771,101.499696,46.09495,-0.677667,0.369279,14.259804,17.698035,-0.182512,0.609171,0.000973,0.0399,-0.013914,0.064997,0.145996,0.225466,26.984964,22.373393,5.169865,3.166687,520,0.36,0.34,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18
Pol_521,3864,55292,1412.168155,0.02554,6.005584,446.972035,0.008084,1.900856,63.955737,36.817177,-0.198098,0.457547,636.871125,52.341741,0.848773,0.176045,0.003063,0.013024,-0.00256,0.026003,0.156346,0.132051,30.634772,11.86824,5.185682,2.431283,521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.82,0.17,0,0,0,0
Pol_522,10404,300922.0786,3441.819597,0.011438,6.274239,1152.716817,0.003831,2.101336,140.685219,79.765465,0.520436,0.401753,922.077562,110.911164,-0.606291,0.447383,0.000814,0.017555,-0.000686,0.021526,0.62434,0.297168,37.337745,11.458399,4.705241,1.693884,522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.97,0,0,0,0
Pol_523,2636,255187.6339,3765.094396,0.014754,7.453256,1495.88993,0.005862,2.961214,95.783974,68.663557,-0.411044,0.302132,955.007513,175.428268,0.848001,0.143714,-0.001639,0.017633,-0.000966,0.016184,0.461827,0.334354,35.735052,9.179097,5.172155,1.503223,523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.68,0,0,0,0
Pol_524,10668,176985.2019,3730.783329,0.02108,8.86812,1456.06437,0.008227,3.461084,79.498085,65.245816,0.785933,0.248749,961.054366,171.539543,0.384747,0.415214,-0.002839,0.021907,-0.00198,0.029558,0.458936,0.325667,35.865708,11.797982,5.172804,1.760674,524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.57,0,0,0,0
Pol_525,0,242621.999,2652.333163,0.010932,5.384718,839.559552,0.00346,1.704458,206.621138,71.925341,-0.815376,0.210118,372.286766,39.870947,-0.015352,0.539237,0.000575,0.013629,0.000429,0.013557,0.631278,0.301021,22.069854,10.599541,5.124279,1.357561,525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_526,296,672336,5888.306967,0.008758,7.181204,1768.461478,0.00263,2.156763,81.662966,59.004854,-0.469615,0.573362,232.222782,67.495846,0.494885,0.453659,0.00088,0.012055,-0.000945,0.014093,0.510836,0.342118,21.902426,8.461365,5.136603,2.012064,526,0.97,0.03,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_527,1044,166389.3423,2332.675914,0.014019,5.718625,735.897126,0.004423,1.804074,120.378401,64.554725,0.641924,0.313845,476.31128,54.004233,-0.63712,0.288985,0.00123,0.008669,-0.00019,0.013631,0.510799,0.345212,25.712269,10.125139,5.355813,2.354216,527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0.27,0,0,0,0,0
Pol_528,3856,247927,4105.145948,0.016558,8.244545,1492.499916,0.00602,2.997453,133.454703,93.014329,0.740392,0.312101,559.882964,79.500229,0.011462,0.595215,0.000863,0.014546,-0.000619,0.01757,0.612592,0.337221,24.157784,10.535304,4.893502,1.793568,528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0.47,0,0,0,0
Pol_529,0,19032.7709,632.254212,0.033219,4.582904,192.757039,0.010128,1.397202,48.25765,28.579359,-0.667764,0.253247,367.060617,17.587697,-0.595171,0.368414,-0.00455,0.032965,-0.003853,0.034374,0.203263,0.19102,28.678738,11.748653,4.848922,2.456479,529,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0
Pol_530,15240,1271578.4,8765.551545,0.006893,7.77334,2609.095643,0.002052,2.313761,73.006836,50.365278,-0.081204,0.615183,369.959682,127.048704,0.580412,0.527331,0.000639,0.03731,-0.000828,0.056531,0.533652,0.348151,35.810759,13.876895,4.177522,1.891534,530,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_531,20,293813,4565.086803,0.015537,8.421967,1119.292634,0.00381,2.064943,58.674084,42.396793,0.026018,0.648258,492.11826,61.085521,0.61634,0.446329,0.001107,0.024518,-0.000249,0.028819,0.435714,0.339584,22.861377,11.694189,4.650039,2.228583,531,0.47,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0
Pol_532,10164,416092,4358.0836,0.010474,6.756175,1219.293238,0.00293,1.890225,54.739508,42.250983,0.199617,0.610052,550.165591,72.329948,0.623508,0.446348,-7.60E-05,0.038157,-0.000187,0.035235,0.545783,0.319833,31.230125,12.611115,4.060059,1.928523,532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0
Pol_533,268,375666.3219,8719.009561,0.023209,14.22545,3148.205838,0.00838,5.136437,63.219001,42.949817,-0.5156,0.432132,269.89782,73.422755,0.677763,0.296742,-0.000424,0.012135,-0.00139,0.017799,0.475329,0.342021,23.078755,10.843748,5.110677,2.341055,533,0.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0.32,0,0,0,0,0,0
Pol_534,1424,413262.5,4909.460139,0.01188,7.636964,1609.862106,0.003895,2.504238,140.229542,72.855482,-0.370436,0.525382,571.903684,86.730146,0.68747,0.33784,-0.000515,0.012611,0.000337,0.013716,0.596724,0.318265,25.788569,8.701957,5.075257,1.601409,534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0.44,0,0,0,0
Pol_535,0,77408.07629,1901.591704,0.024566,6.834774,683.733866,0.008833,2.457502,69.095501,44.792502,0.793826,0.283317,371.434079,61.159903,0.183191,0.505978,-0.001089,0.02952,-0.000591,0.030204,0.664327,0.286557,31.952908,7.55892,4.034516,1.44813,535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_536,8060,204095.6637,3077.672976,0.01508,6.812485,1138.059742,0.005576,2.519116,116.750323,66.657035,0.738108,0.217142,363.366957,103.358008,-0.54981,0.3252,0.000156,0.01798,0.00115,0.016256,0.670004,0.313005,32.305147,9.89831,4.649888,1.288593,536,0.81,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_537,0,51055.97982,2140.930759,0.041933,9.475002,616.540398,0.012076,2.72859,66.430084,47.10172,0.147062,0.714397,31.584055,19.747497,0.425122,0.535986,0.004346,0.042307,0.012059,0.093051,0.306599,0.23264,39.078029,18.539682,3.834234,2.03867,537,0,0.98,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_538,13772,450448.189,4297.432344,0.00954,6.403046,1541.33581,0.003422,2.296544,135.372566,75.079921,0.590196,0.265343,565.946175,72.614616,-0.719902,0.251004,-0.000692,0.009052,-0.000875,0.014163,0.409024,0.319949,29.791488,10.014744,5.657235,1.844779,538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.6,0,0,0,0,0
Pol_539,884,378307,4780.34795,0.012636,7.772081,1619.413474,0.004281,2.632907,111.347584,81.118686,0.652147,0.354409,381.787489,77.577974,-0.035985,0.669181,0.000413,0.009812,-0.000183,0.013487,0.6532,0.34589,22.307904,9.268287,5.226849,1.58517,539,0.76,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pol_540,6416,245534,3823.543068,0.015572,7.716319,1333.730108,0.005432,2.69161,108.611476,73.595779,0.005664,0.629772,349.376495,62.412597,0.684279,0.367584,0.001056,0.011558,-0.001166,0.013984,0.604586,0.33645,21.213273,9.869874,5.452139,2.022476,540,0.5,0.49,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pol_541,0,814063.7423,6705.34232,0.008237,7.431761,2305.201943,0.002832,2.554935,241.152777,104.507521,-0.819848,0.309915,546.166162,99.253851,-0.024957,0.480811,0.001148,0.016565,0.000765,0.018254,0.670557,0.277589,27.167718,11.513942,5.014434,1.251996,541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_542,624,342584,4732.2772,0.013813,8.085123,1562.594317,0.004561,2.669701,115.597596,79.230768,0.890426,0.167578,430.905973,130.199747,-0.123799,0.404639,0.000317,0.011112,0.000381,0.011306,0.678842,0.315526,24.791393,7.860934,5.085016,1.326632,542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_543,48,591396,4323.068831,0.00731,5.62151,1147.562635,0.00194,1.492235,153.328935,96.131727,-0.615542,0.373589,354.06091,54.219084,0.149976,0.677529,0.000478,0.011559,-0.000277,0.011976,0.571983,0.318869,22.248833,8.397516,5.25835,1.69169,543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_544,0,295733.9242,3545.199232,0.011988,6.519136,1139.321475,0.003853,2.095056,68.382658,46.793386,0.76273,0.29553,106.459979,45.795871,0.045557,0.573436,0.00177,0.015983,0.002604,0.017029,0.746324,0.249845,15.244298,8.386432,5.152977,1.731324,544,0,0.94,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_545,0,333854.6584,3047.888096,0.009129,5.274974,981.295642,0.002939,1.698326,57.149737,44.390801,-0.466387,0.584812,109.66142,48.283315,0.140653,0.64861,-0.000766,0.028425,-0.000869,0.027441,0.462777,0.314799,27.878887,9.424102,4.191547,1.857394,545,0,0.96,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_546,1688,247833.0877,4076.701023,0.016449,8.188969,1046.014531,0.004221,2.101155,65.960257,49.695058,-0.551351,0.471644,487.552812,57.508545,-0.040899,0.686943,-0.00107,0.021497,-0.002672,0.028718,0.410854,0.333061,23.03936,11.390357,5.359843,2.45447,546,0.02,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0.28,0,0,0,0,0,0
Pol_547,8888,1001051,7167.983439,0.00716,7.16422,1926.655133,0.001925,1.925643,69.739013,49.826723,0.119619,0.649008,787.131371,157.970343,0.597507,0.455484,0.001174,0.046198,-0.000615,0.036298,0.592199,0.339318,39.516679,12.835867,3.814228,1.808705,547,0.77,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.56,0,0.41,0,0,0,0
Pol_548,12316,508734.6788,8468.240027,0.016646,11.872645,3015.105617,0.005927,4.22724,78.544331,51.719208,0.010898,0.540757,860.049483,191.572441,0.807025,0.237008,-0.001987,0.023499,-0.002339,0.026146,0.343711,0.307477,34.899224,11.967714,4.894008,2.076196,548,0.92,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0.16,0,0.27,0,0,0,0
Pol_549,132,83040,2395.03933,0.028842,8.3113,746.107231,0.008985,2.589152,73.465193,50.931886,0.802526,0.303505,285.102514,36.879563,0.388976,0.335462,0.000993,0.009434,-0.001422,0.010044,0.378508,0.335907,17.347526,6.789696,5.572865,2.457489,549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_550,2072,364071,4499.269838,0.012358,7.45674,1555.65806,0.004273,2.578227,99.033534,71.268441,0.197003,0.494808,409.43559,102.563241,0.792807,0.29633,-0.000299,0.012402,-0.000312,0.010795,0.643113,0.324157,21.775321,9.209969,5.243003,1.686158,550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_551,1180,177374.0946,4157.199395,0.023437,9.870877,1369.947808,0.007723,3.252812,35.34248,28.074037,-0.36681,0.538122,307.581719,31.87978,-0.60782,0.454346,-0.002739,0.03194,-0.006108,0.036151,0.116871,0.145373,29.379845,12.476511,4.704986,2.883882,551,0.03,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
Pol_552,0,213108.2352,2842.91153,0.01334,6.158334,1053.290869,0.004943,2.281646,106.027241,43.678628,0.70485,0.315458,65.480556,43.552442,-0.324708,0.546111,0.001547,0.025818,6.00E-06,0.020139,0.554723,0.334537,24.133745,8.977923,4.349546,1.495213,552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_553,1876,215962.703,2361.227996,0.010933,5.080992,783.413813,0.003628,1.685784,104.411244,63.24858,-0.528747,0.568858,459.934425,72.821551,-0.389892,0.494785,0.000193,0.02166,0.000438,0.02461,0.612359,0.345243,30.888161,11.079414,4.544424,1.389061,553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_554,0,317940,3403.26522,0.010704,6.035638,1075.524058,0.003383,1.907425,110.223347,69.416599,-0.667906,0.373804,349.237837,82.054107,0.223901,0.603358,0.000779,0.019007,-0.000678,0.014711,0.553849,0.319603,27.666024,7.662003,4.693672,1.578774,554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_555,8812,370886,3752.334634,0.010117,6.161427,958.853482,0.002585,1.574461,145.743184,99.659865,0.687436,0.363222,289.76883,53.386388,0.184148,0.601325,0.000982,0.008266,-0.001001,0.01116,0.617201,0.355388,20.203137,8.672326,5.609475,2.16757,555,0.92,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0
Pol_556,88,442614,4556.83594,0.010295,6.849373,1511.751302,0.003416,2.272311,153.498148,87.121842,-0.324707,0.395802,527.637506,92.032974,0.835151,0.201069,0.00064,0.0116,-0.000926,0.01365,0.461244,0.353999,27.151999,11.364347,5.474413,2.293783,556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0.23,0,0,0,0
Pol_557,10784,619116.4898,7027.699712,0.011351,8.931554,1564.572588,0.002527,1.988426,66.254999,46.902669,-0.530768,0.424896,304.435693,43.43422,0.122386,0.723029,-0.000665,0.008041,-0.001116,0.011484,0.353945,0.329674,16.588761,8.371454,6.309189,2.4995,557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
Pol_558,7796,497910,4229.426245,0.008494,5.993852,1367.397528,0.002746,1.937846,154.536149,104.629544,-0.244951,0.485479,745.426476,120.060624,0.803169,0.243371,-0.000502,0.015489,0.000472,0.01459,0.722132,0.303503,29.010579,9.992706,5.038145,1.470372,558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.88,0,0,0,0
Pol_559,1952,144062,3804.710266,0.02641,10.024134,1356.650287,0.009417,3.574318,86.048307,66.668317,0.880246,0.162752,758.726674,158.319828,0.239291,0.376057,0.000432,0.018079,-0.000394,0.021782,0.65312,0.341685,31.540029,11.816979,4.620312,1.621275,559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0.78,0,0,0,0
Pol_560,1036,385271.5805,5585.259579,0.014497,8.998288,1991.812858,0.00517,3.208965,62.313852,45.211084,-0.394818,0.442889,359.647097,123.378263,-0.642111,0.485449,-0.002801,0.036443,-0.003564,0.039041,0.283828,0.283038,34.942973,11.811559,4.452962,2.007323,560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_561,3532,555126,7331.188989,0.013206,9.839627,2459.591226,0.004431,3.301164,68.900013,51.313249,-0.272511,0.526028,518.105724,119.223126,-0.653273,0.471452,-4.40E-05,0.030506,-0.000241,0.032887,0.474097,0.344057,28.850846,12.71402,4.301609,1.953363,561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0
Pol_562,0,133139.7787,2427.090253,0.01823,6.65169,920.56857,0.006914,2.522913,187.591666,121.519629,-0.84802,0.175093,843.415281,107.299145,-0.02461,0.499599,0.001128,0.017908,0.000166,0.015934,0.785036,0.289084,28.666152,8.954241,5.075412,1.314547,562,0.94,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0.13,0,0,0,0
Pol_563,5388,254785.9213,2651.333437,0.010406,5.252628,831.58877,0.003264,1.647483,173.365423,96.163529,0.544843,0.370615,415.97574,102.52556,0.575338,0.484538,0.000638,0.020692,3.70E-05,0.019115,0.756276,0.28499,35.33488,8.925883,4.392079,1.368669,563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_564,224,306416,3868.362082,0.012625,6.988298,1386.483321,0.004525,2.504719,150.56271,96.727847,-0.12952,0.47717,310.528214,95.786346,-0.843277,0.210753,0.001294,0.012876,-0.000521,0.01158,0.620952,0.29489,26.92742,7.797814,4.982801,1.396677,564,0.98,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_565,544,603279.7752,6928.900616,0.011485,8.920824,2468.393843,0.004092,3.178009,71.483252,46.250431,-0.455052,0.378908,346.792437,150.785329,0.643335,0.485258,-0.000232,0.029456,-0.00043,0.032866,0.4522,0.344373,30.891058,11.306449,4.407169,1.719245,565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_566,0,207704.2618,2847.909198,0.013711,6.248898,799.908921,0.003851,1.755165,71.285135,45.818401,0.645029,0.385021,98.429605,39.914012,0.287066,0.594382,0.001598,0.022149,0.001581,0.018936,0.780881,0.269058,19.627407,8.030404,4.513566,1.569849,566,0,0.96,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_567,0,76590.74279,2159.789879,0.028199,7.80411,747.454308,0.009759,2.700825,52.165302,36.985464,0.247444,0.475738,131.26028,32.99744,-0.784452,0.311577,-0.000547,0.018235,0.001247,0.017942,0.544949,0.331316,19.156107,8.498091,4.643693,1.774139,567,0,0.94,0.01,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_568,0,186841.5316,2276.512152,0.012184,5.266636,723.60832,0.003873,1.674044,63.128757,44.267219,0.511776,0.483358,156.729547,58.456164,-0.557364,0.440222,0.000489,0.030498,-0.00046,0.024672,0.547817,0.342987,29.197155,9.224927,4.189562,1.800742,568,0.93,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_569,6364,458985,5024.191686,0.010946,7.415953,1438.989924,0.003135,2.12402,97.20106,65.096845,0.265429,0.654316,595.958028,77.215584,-0.446681,0.549449,0.000137,0.015563,5.70E-05,0.017317,0.601987,0.338635,26.547039,10.525552,4.835516,1.743316,569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0.37,0,0,0,0
Pol_570,0,142169.1073,2858.053696,0.020103,7.579975,1210.089492,0.008512,3.209334,87.261623,85.69886,0.846738,0.110882,825.580281,119.974573,-0.407177,0.323955,-0.003104,0.014896,-0.000175,0.012445,0.4911,0.371534,29.622008,9.046624,5.891428,1.382491,570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0
Pol_571,5652,143810,2555.285189,0.017768,6.738215,792.045453,0.005508,2.088601,87.281011,52.228344,0.056543,0.418854,574.296545,66.573987,0.874111,0.239363,0.002383,0.011392,-0.002118,0.01093,0.431613,0.35707,23.33317,10.073412,5.663736,2.492422,571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0.07,0.3,0,0,0,0
Pol_572,2656,628509.1882,5025.488124,0.007996,6.339025,1638.543962,0.002607,2.066818,88.090122,69.109167,0.809952,0.220155,868.192903,116.3992,0.189417,0.50954,-0.000754,0.017543,-0.001497,0.013698,0.605588,0.33299,26.679447,8.199337,5.414744,1.875245,572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0.43,0.28,0,0,0,0
Pol_573,2520,334160.2463,3660.170512,0.010953,6.331752,1310.049686,0.00392,2.266263,108.715532,65.004619,-0.453373,0.438259,830.611768,119.995565,0.724259,0.278981,-0.000662,0.016714,-1.00E-06,0.016105,0.584663,0.332368,34.445985,10.774158,4.907848,1.658479,573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.03,0.93,0,0,0,0
Pol_574,2580,128103.6904,1907.88501,0.014893,5.330542,666.57698,0.005203,1.862385,190.823043,117.902132,0.719429,0.302475,344.50457,87.662867,-0.569482,0.258111,-0.000866,0.01742,0.000503,0.011857,0.731946,0.264553,32.34459,6.926272,4.712093,1.172047,574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_575,8,14673.62587,642.149267,0.043762,5.301116,190.700768,0.012996,1.574286,38.158075,25.799767,-0.859854,0.177434,283.632772,29.70843,0.288122,0.382301,0.012489,0.060993,-0.013079,0.072595,0.408477,0.279205,44.843325,9.076069,3.358092,2.505712,575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pol_576,728,179103,3831.472768,0.021393,9.053454,1228.737564,0.006861,2.903406,58.102237,41.795327,-0.623278,0.405657,524.318497,80.379967,0.171419,0.646206,0.000281,0.03746,-0.000947,0.035738,0.454569,0.339689,30.485348,12.953707,4.1079,2.064482,576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0
Pol_577,0,110970.8846,1660.701574,0.014965,4.985252,493.189619,0.004444,1.480503,62.238352,50.418278,0.589206,0.437454,119.025994,54.64518,-0.511128,0.447457,-0.000451,0.033062,0.00058,0.033921,0.557344,0.356831,29.946689,11.417689,4.283642,1.851429,577,0.24,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_578,0,112553.9314,2744.285223,0.024382,8.179917,905.926465,0.008049,2.700304,61.912071,39.509237,0.493856,0.463918,124.325671,47.775749,0.537026,0.502484,2.90E-05,0.02645,0.000165,0.028358,0.59078,0.305264,25.808027,9.39545,4.219715,1.72958,578,0,0.99,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_579,44,200505.4394,3026.274346,0.015093,6.758421,890.85981,0.004443,1.989511,59.486671,33.296047,-0.669997,0.398786,57.169995,32.772443,0.113412,0.615802,0.001834,0.027199,-0.000763,0.028618,0.370372,0.286525,27.74983,10.659627,4.191326,1.554952,579,0,0.99,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pol_580,0,131265.9658,2534.163801,0.019306,6.994531,882.040058,0.006719,2.434514,75.043323,64.308416,0.56176,0.332981,198.20362,75.378577,0.686335,0.320146,0.000407,0.020244,-0.000433,0.015658,0.567264,0.352622,27.369527,7.850269,4.765408,1.778976,580,0.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
