SU_ID,Lon,Lat
Pol_1451,-61.29428198,15.36903894
Pol_1452,-61.29425226,15.36568194
Pol_1453,-61.36050607,15.37184558
Pol_1454,-61.3673893,15.37112696
Pol_1455,-61.31767633,15.37422781
Pol_1456,-61.25387882,15.37064023
Pol_1457,-61.26424574,15.36631426
Pol_1458,-61.25592264,15.36640302
Pol_1459,-61.35018804,15.37325527
Pol_1460,-61.25843939,15.36855922
Pol_1461,-61.25804626,15.36536306
Pol_1462,-61.35416953,15.36882467
Pol_1463,-61.35841271,15.36653518
Pol_1464,-61.35687943,15.36873265
Pol_1465,-61.34528785,15.36982066
Pol_1466,-61.34652513,15.36791141
Pol_1467,-61.34614042,15.3647827
Pol_1468,-61.33271197,15.37015402
Pol_1469,-61.32480313,15.36984747
Pol_1470,-61.33502379,15.36518295
Pol_1471,-61.38383746,15.36819421
Pol_1472,-61.34114887,15.36642397
Pol_1473,-61.30163498,15.36165759
Pol_1474,-61.37358654,15.36571708
Pol_1475,-61.3596811,15.36487675
Pol_1476,-61.30117027,15.35972839
Pol_1477,-61.3333161,15.36262669
Pol_1478,-61.3575084,15.36639985
Pol_1479,-61.37777943,15.36329584
Pol_1480,-61.3973405,15.36241511
Pol_1481,-61.3164807,15.36176792
Pol_1482,-61.32021072,15.35685453
Pol_1483,-61.26210792,15.36043619
Pol_1484,-61.31772129,15.35659657
Pol_1485,-61.30483533,15.36090201
Pol_1486,-61.37340326,15.3579785
Pol_1487,-61.35597029,15.3605352
Pol_1488,-61.35219002,15.36296703
Pol_1489,-61.38147031,15.35762857
Pol_1490,-61.34576215,15.36141489
Pol_1491,-61.34038911,15.36244117
Pol_1492,-61.38141197,15.36023354
Pol_1493,-61.38525754,15.36141458
Pol_1494,-61.39035823,15.36026081
Pol_1495,-61.39468089,15.36058101
Pol_1496,-61.28663505,15.36037144
Pol_1497,-61.35034333,15.36010541
Pol_1498,-61.25810327,15.36693047
Pol_1499,-61.35807658,15.36060054
Pol_1500,-61.36658612,15.35737597
Pol_1501,-61.26493054,15.36286248
Pol_1502,-61.35732511,15.35709226
Pol_1503,-61.34777151,15.35484323
Pol_1504,-61.31340601,15.3577244
Pol_1505,-61.39117672,15.35841887
Pol_1506,-61.35069778,15.35817143
Pol_1507,-61.26104319,15.35956787
Pol_1508,-61.25462837,15.36034861
Pol_1509,-61.26144982,15.35838856
Pol_1510,-61.2609805,15.35721671
Pol_1511,-61.33817769,15.35410325
Pol_1512,-61.34749214,15.35023924
Pol_1513,-61.30657837,15.35284108
Pol_1514,-61.36114045,15.3524724
Pol_1515,-61.31032689,15.35608763
Pol_1516,-61.29748217,15.35392759
Pol_1517,-61.37108071,15.3493427
Pol_1518,-61.37227787,15.35222646
Pol_1519,-61.3524942,15.35544478
Pol_1520,-61.35893018,15.35209525
Pol_1521,-61.32291556,15.35329426
Pol_1522,-61.25550389,15.35259437
Pol_1523,-61.25380376,15.35176627
Pol_1524,-61.31658426,15.35175198
Pol_1525,-61.28253733,15.34644412
Pol_1526,-61.29800216,15.34318199
Pol_1527,-61.33017594,15.3519121
Pol_1528,-61.31804178,15.34883683
Pol_1529,-61.30532236,15.34954218
Pol_1530,-61.30283803,15.34819024
Pol_1531,-61.30171494,15.34517356
Pol_1532,-61.29604045,15.35018985
Pol_1533,-61.39214903,15.3505178
Pol_1534,-61.38357205,15.34570217
Pol_1535,-61.37184611,15.35004406
Pol_1536,-61.37645651,15.35245142
Pol_1537,-61.26634142,15.34643708
Pol_1538,-61.26996937,15.34901202
Pol_1539,-61.26034643,15.34886685
Pol_1540,-61.33046212,15.34935489
Pol_1541,-61.26710727,15.35309667
Pol_1542,-61.26374229,15.35473694
Pol_1543,-61.27276204,15.34334315
Pol_1544,-61.34166528,15.35235428
Pol_1545,-61.34904815,15.34594004
Pol_1546,-61.33075382,15.34564181
Pol_1547,-61.26879226,15.34761995
Pol_1548,-61.35570498,15.35164935
Pol_1549,-61.3288259,15.35404718
Pol_1550,-61.33936508,15.34553855
Pol_1551,-61.33837099,15.34401362
Pol_1552,-61.2557463,15.34708238
Pol_1553,-61.32206295,15.34588187
Pol_1554,-61.32541409,15.34566863
Pol_1555,-61.25362084,15.34548758
Pol_1556,-61.31015492,15.34019723
Pol_1557,-61.34523204,15.34406707
Pol_1558,-61.38439238,15.35184044
Pol_1559,-61.38928255,15.34713067
Pol_1560,-61.32185643,15.34387406
Pol_1561,-61.38566196,15.34948621
Pol_1562,-61.38657837,15.34571604
Pol_1563,-61.38038169,15.35041338
Pol_1564,-61.38042589,15.34801591
Pol_1565,-61.37609241,15.35004278
Pol_1566,-61.36692265,15.34838462
Pol_1567,-61.35661561,15.34546843
Pol_1568,-61.3601819,15.34583086
Pol_1569,-61.36869509,15.34326999
Pol_1570,-61.25337494,15.34454132
Pol_1571,-61.24870977,15.34360091
Pol_1572,-61.251779,15.34304376
Pol_1573,-61.38513814,15.34316816
Pol_1574,-61.34348229,15.34616685
Pol_1575,-61.34340038,15.34075184
Pol_1576,-61.3380839,15.35075695
Pol_1577,-61.31466321,15.34468572
Pol_1578,-61.31966376,15.34110378
Pol_1579,-61.25410497,15.34118983
Pol_1580,-61.36094415,15.34466138
Pol_1581,-61.26868797,15.34085276
Pol_1582,-61.36103783,15.33978832
Pol_1583,-61.36441647,15.33589009
Pol_1584,-61.30663749,15.33813711
Pol_1585,-61.36968683,15.34035279
Pol_1586,-61.35986074,15.34250046
Pol_1587,-61.35881374,15.33674101
Pol_1588,-61.33658519,15.3401149
Pol_1589,-61.34049836,15.33679508
Pol_1590,-61.3312731,15.34170102
Pol_1591,-61.33390297,15.33886953
Pol_1592,-61.31746926,15.33799562
Pol_1593,-61.33777623,15.34128282
Pol_1594,-61.27297487,15.33769033
Pol_1595,-61.34557338,15.33906338
Pol_1596,-61.34861475,15.33580925
Pol_1597,-61.25640268,15.34107401
Pol_1598,-61.2925771,15.34272694
Pol_1599,-61.29527763,15.33263707
Pol_1600,-61.37512196,15.33716712
Pol_1601,-61.32981203,15.33937953
Pol_1602,-61.33400871,15.3358649
Pol_1603,-61.34203609,15.33236137
Pol_1604,-61.37329749,15.3324555
Pol_1605,-61.32950679,15.33398937
Pol_1606,-61.33363821,15.33238141
Pol_1607,-61.35432533,15.33873395
Pol_1608,-61.35582686,15.33830178
Pol_1609,-61.35035396,15.34068148
Pol_1610,-61.34477456,15.33566214
Pol_1611,-61.34867938,15.33902094
Pol_1612,-61.35617764,15.33295715
Pol_1613,-61.35189427,15.33331521
Pol_1614,-61.3459665,15.33048301
Pol_1615,-61.31480267,15.33381524
Pol_1616,-61.30463854,15.33237822
Pol_1617,-61.31123259,15.33179023
Pol_1618,-61.29530661,15.3424033
Pol_1619,-61.29437181,15.32807501
Pol_1620,-61.27096893,15.33382606
Pol_1621,-61.28723231,15.32633108
Pol_1622,-61.34666437,15.33386638
Pol_1623,-61.37151562,15.33032586
Pol_1624,-61.34158994,15.33125067
Pol_1625,-61.37151971,15.32866977
Pol_1626,-61.25111188,15.33954076
Pol_1627,-61.25610515,15.3357849
Pol_1628,-61.25825522,15.3322506
Pol_1629,-61.36155451,15.33383021
Pol_1630,-61.35844636,15.33295855
Pol_1631,-61.35619836,15.33057319
Pol_1632,-61.3594742,15.32799033
Pol_1633,-61.35056477,15.33165207
Pol_1634,-61.35436017,15.32765136
Pol_1635,-61.37184901,15.32751892
Pol_1636,-61.31616423,15.32920741
Pol_1637,-61.31058505,15.32939234
Pol_1638,-61.36334418,15.32527297
Pol_1639,-61.35262277,15.32731007
Pol_1640,-61.27442304,15.32624894
Pol_1641,-61.30665747,15.33091763
Pol_1642,-61.32876339,15.32896774
Pol_1643,-61.33344052,15.32820046
Pol_1644,-61.35671954,15.32796218
Pol_1645,-61.32869115,15.32822667
Pol_1646,-61.38300377,15.32775632
Pol_1647,-61.34538651,15.32823949
Pol_1648,-61.34334336,15.32797017
Pol_1649,-61.37824383,15.32396097
Pol_1650,-61.35647952,15.32742823
Pol_1651,-61.31836757,15.32616777
Pol_1652,-61.30347943,15.32218316
Pol_1653,-61.36680402,15.31836126
Pol_1654,-61.36906826,15.3207284
Pol_1655,-61.36981953,15.32552577
Pol_1656,-61.35905665,15.32327319
Pol_1657,-61.29049674,15.32663836
Pol_1658,-61.30230853,15.31874524
Pol_1659,-61.29721653,15.31789794
Pol_1660,-61.32393558,15.3233264
Pol_1661,-61.32203409,15.31951137
Pol_1662,-61.31152847,15.31481066
Pol_1663,-61.31134602,15.32342368
Pol_1664,-61.31150915,15.31980138
Pol_1665,-61.34397981,15.3226667
Pol_1666,-61.34575809,15.32152737
Pol_1667,-61.39086467,15.32411289
Pol_1668,-61.38475884,15.32094789
Pol_1669,-61.25068954,15.32269198
Pol_1670,-61.24988328,15.32138219
Pol_1671,-61.24981499,15.31956443
Pol_1672,-61.34478924,15.32078287
Pol_1673,-61.37597943,15.32394092
Pol_1674,-61.36953192,15.32399506
Pol_1675,-61.38671566,15.32700862
Pol_1676,-61.37315002,15.32113723
Pol_1677,-61.35151496,15.32225236
Pol_1678,-61.35350808,15.32331096
Pol_1679,-61.33881314,15.32559548
Pol_1680,-61.3635134,15.30718625
Pol_1681,-61.33723286,15.31865597
Pol_1682,-61.36066819,15.31572532
Pol_1683,-61.381182,15.32111699
Pol_1684,-61.33468685,15.316462
Pol_1685,-61.3418718,15.31699612
Pol_1686,-61.24679666,15.32046201
Pol_1687,-61.39422524,15.32699745
Pol_1688,-61.39314907,15.3198662
Pol_1689,-61.3871189,15.31263668
Pol_1690,-61.39038382,15.3188405
Pol_1691,-61.38343623,15.31903553
Pol_1692,-61.37538277,15.31772076
Pol_1693,-61.37926799,15.31703284
Pol_1694,-61.35419407,15.32015797
Pol_1695,-61.34488988,15.3177332
Pol_1696,-61.34632978,15.31762953
Pol_1697,-61.34553191,15.3163525
Pol_1698,-61.24654776,15.31634373
Pol_1699,-61.25006762,15.31643043
Pol_1700,-61.35085595,15.31654064
Pol_1701,-61.35292336,15.31644542
Pol_1702,-61.31007094,15.31675699
Pol_1703,-61.25757364,15.3178888
Pol_1704,-61.36651324,15.3131881
Pol_1705,-61.35173765,15.31483359
Pol_1706,-61.24592903,15.31884919
Pol_1707,-61.36749071,15.31353683
Pol_1708,-61.25523095,15.31613778
Pol_1709,-61.25244225,15.31491292
Pol_1710,-61.37107331,15.31026641
Pol_1711,-61.25804328,15.31616427
Pol_1712,-61.26305703,15.31362722
Pol_1713,-61.31357824,15.31274253
Pol_1714,-61.25397461,15.31226545
Pol_1715,-61.34320374,15.31604064
Pol_1716,-61.33864214,15.31109971
Pol_1717,-61.34110011,15.31758455
Pol_1718,-61.24773877,15.31464876
Pol_1719,-61.24620912,15.31351723
Pol_1720,-61.3885008,15.31710397
Pol_1721,-61.38683255,15.3168216
Pol_1722,-61.25230908,15.31382913
Pol_1723,-61.37493123,15.30825128
Pol_1724,-61.30107542,15.31028508
Pol_1725,-61.26688724,15.30954469
Pol_1726,-61.26184378,15.30709571
Pol_1727,-61.25252402,15.31104959
Pol_1728,-61.26188569,15.31871436
Pol_1729,-61.26363749,15.31147797
Pol_1730,-61.34925672,15.31396709
Pol_1731,-61.34557473,15.31089926
Pol_1732,-61.27335442,15.31285926
Pol_1733,-61.26771839,15.31230001
Pol_1734,-61.32936031,15.31066759
Pol_1735,-61.33234917,15.31271767
Pol_1736,-61.33556367,15.31075561
Pol_1737,-61.33723776,15.31232224
Pol_1738,-61.34589673,15.31389387
Pol_1739,-61.26775385,15.30720923
Pol_1740,-61.27964392,15.31816172
Pol_1741,-61.28806249,15.31206777
Pol_1742,-61.28352233,15.30271902
Pol_1743,-61.335313,15.31907938
Pol_1744,-61.32628912,15.31646032
Pol_1745,-61.31689157,15.30940192
Pol_1746,-61.3270815,15.31115679
Pol_1747,-61.27576663,15.30327811
Pol_1748,-61.27790992,15.3029469
Pol_1749,-61.33724414,15.31028674
Pol_1750,-61.33280657,15.30832904
Pol_1751,-61.32858302,15.30638013
Pol_1752,-61.3224703,15.30475019
Pol_1753,-61.30221495,15.30878401
Pol_1754,-61.34231724,15.30737972
Pol_1755,-61.26768603,15.29418616
Pol_1756,-61.29724773,15.30412972
Pol_1757,-61.30811849,15.30409659
Pol_1758,-61.30576529,15.30262067
Pol_1759,-61.25348506,15.3076519
Pol_1760,-61.24718768,15.3090354
Pol_1761,-61.2489464,15.30622646
Pol_1762,-61.29363324,15.30894321
Pol_1763,-61.29516072,15.30591387
Pol_1764,-61.33673243,15.30683428
Pol_1765,-61.33959607,15.3048877
Pol_1766,-61.33629862,15.30535712
Pol_1767,-61.36306935,15.30704031
Pol_1768,-61.25620103,15.30408891
Pol_1769,-61.25895116,15.29662776
Pol_1770,-61.36172936,15.30564511
Pol_1771,-61.36293481,15.3040551
Pol_1772,-61.38340303,15.30517375
Pol_1773,-61.37218494,15.30554049
Pol_1774,-61.30294012,15.30010279
Pol_1775,-61.29413119,15.2957543
Pol_1776,-61.26554812,15.29524268
Pol_1777,-61.31690205,15.302336
Pol_1778,-61.32517492,15.304612
Pol_1779,-61.29520786,15.29400855
Pol_1780,-61.33110607,15.30489742
Pol_1781,-61.3301973,15.30078081
Pol_1782,-61.32699432,15.30047892
Pol_1783,-61.33446876,15.30092724
Pol_1784,-61.34105859,15.30360321
Pol_1785,-61.3363922,15.29583667
Pol_1786,-61.2872524,15.29877591
Pol_1787,-61.29093617,15.29697115
Pol_1788,-61.3534854,15.29859275
Pol_1789,-61.37450332,15.30101541
Pol_1790,-61.34855477,15.30276122
Pol_1791,-61.35276977,15.30045704
Pol_1792,-61.38452833,15.29820523
Pol_1793,-61.37151145,15.29790088
Pol_1794,-61.25133646,15.29864586
Pol_1795,-61.25208803,15.29554419
Pol_1796,-61.24808178,15.29663976
Pol_1797,-61.34955802,15.29014142
Pol_1798,-61.35805958,15.29682748
Pol_1799,-61.32721159,15.29807877
Pol_1800,-61.32770016,15.2954304
Pol_1801,-61.31681529,15.29718727
Pol_1802,-61.32292533,15.29271724
Pol_1803,-61.25370175,15.29564605
Pol_1804,-61.2568913,15.29304313
Pol_1805,-61.37724606,15.29681861
Pol_1806,-61.36492726,15.29410095
Pol_1807,-61.37273935,15.29336213
Pol_1808,-61.27794968,15.29510713
Pol_1809,-61.28028645,15.29075205
Pol_1810,-61.37131444,15.29248605
Pol_1811,-61.38554979,15.29471245
Pol_1812,-61.25325157,15.29353807
Pol_1813,-61.25593566,15.28911541
Pol_1814,-61.36686488,15.29022515
Pol_1815,-61.25118639,15.29232667
Pol_1816,-61.25456491,15.28989683
Pol_1817,-61.32025851,15.29114795
Pol_1818,-61.31251522,15.28931548
Pol_1819,-61.27336461,15.29921188
Pol_1820,-61.29287163,15.29189259
Pol_1821,-61.30327829,15.28461395
Pol_1822,-61.25262954,15.28936796
Pol_1823,-61.29462526,15.28781542
Pol_1824,-61.27530457,15.28998814
Pol_1825,-61.27137164,15.28728224
Pol_1826,-61.32275675,15.28325501
Pol_1827,-61.37042626,15.29064819
Pol_1828,-61.37533258,15.29123433
Pol_1829,-61.37450319,15.28952367
Pol_1830,-61.35946737,15.29319978
Pol_1831,-61.35764336,15.29135882
Pol_1832,-61.33935409,15.2966944
Pol_1833,-61.2847113,15.28802471
Pol_1834,-61.3388027,15.2859689
Pol_1835,-61.32867611,15.29041579
Pol_1836,-61.3250889,15.29222223
Pol_1837,-61.35728795,15.29023548
Pol_1838,-61.31878185,15.28239634
Pol_1839,-61.36860471,15.28698353
Pol_1840,-61.36496913,15.28772805
Pol_1841,-61.35881643,15.28821995
Pol_1842,-61.24804604,15.28707756
Pol_1843,-61.25037162,15.28824389
Pol_1844,-61.32674941,15.28704397
Pol_1845,-61.29478863,15.28631048
Pol_1846,-61.31066587,15.28599671
Pol_1847,-61.34672209,15.28398752
Pol_1848,-61.32770043,15.28132991
Pol_1849,-61.27890717,15.28629288
Pol_1850,-61.28662698,15.28430855
Pol_1851,-61.36874065,15.28594973
Pol_1852,-61.35838911,15.28727742
Pol_1853,-61.2934466,15.28303948
Pol_1854,-61.31198455,15.28397601
Pol_1855,-61.29786785,15.28390822
Pol_1856,-61.28002183,15.28290691
Pol_1857,-61.33743555,15.28429271
Pol_1858,-61.27016261,15.28763322
Pol_1859,-61.2748981,15.27794954
Pol_1860,-61.32921097,15.2798489
Pol_1861,-61.30213326,15.29323875
Pol_1862,-61.30694316,15.29162849
Pol_1863,-61.36645032,15.28556949
Pol_1864,-61.36494938,15.28445127
Pol_1865,-61.27980358,15.2787396
Pol_1866,-61.27722516,15.27839673
Pol_1867,-61.30777485,15.2804781
Pol_1868,-61.25966705,15.28027431
Pol_1869,-61.26648038,15.29380172
Pol_1870,-61.27113326,15.28384459
Pol_1871,-61.26491627,15.28208705
Pol_1872,-61.33890685,15.28259869
Pol_1873,-61.33920407,15.28049266
Pol_1874,-61.2890466,15.28417387
Pol_1875,-61.28603006,15.28088377
Pol_1876,-61.29068243,15.27633269
Pol_1877,-61.34905588,15.28099084
Pol_1878,-61.30188037,15.28171484
Pol_1879,-61.29533312,15.27941838
Pol_1880,-61.3125215,15.28233706
Pol_1881,-61.31266881,15.27896046
Pol_1882,-61.31520079,15.2707662
Pol_1883,-61.33393271,15.27804505
Pol_1884,-61.26563133,15.28188268
Pol_1885,-61.26179503,15.27746737
Pol_1886,-61.26120836,15.27972391
Pol_1887,-61.34558984,15.27603645
Pol_1888,-61.31804655,15.2715506
Pol_1889,-61.36073492,15.28224129
Pol_1890,-61.36396524,15.27987052
Pol_1891,-61.35963602,15.27969312
Pol_1892,-61.25561626,15.27931619
Pol_1893,-61.37043678,15.2786064
Pol_1894,-61.3299089,15.27372971
Pol_1895,-61.28745233,15.27682496
Pol_1896,-61.33338528,15.27257409
Pol_1897,-61.31432308,15.27151456
Pol_1898,-61.35856604,15.27825565
Pol_1899,-61.36704363,15.2771991
Pol_1900,-61.36742721,15.27634013
Pol_1901,-61.36079785,15.27663225
Pol_1902,-61.31166493,15.27460251
Pol_1903,-61.30837894,15.27263721
Pol_1904,-61.30453555,15.27535975
Pol_1905,-61.30657255,15.27573977
Pol_1906,-61.29331667,15.27401561
Pol_1907,-61.36346896,15.27487942
Pol_1908,-61.36115584,15.27444697
Pol_1909,-61.31559649,15.25373838
Pol_1910,-61.32304399,15.27012218
Pol_1911,-61.36307663,15.2683906
Pol_1912,-61.32625473,15.27176043
Pol_1913,-61.3203233,15.27084533
Pol_1914,-61.28314238,15.26657958
Pol_1915,-61.2775913,15.25693621
Pol_1916,-61.29848509,15.27002233
Pol_1917,-61.265342,15.2803212
Pol_1918,-61.26246848,15.26881454
Pol_1919,-61.26137082,15.27101401
Pol_1920,-61.37288112,15.2727746
Pol_1921,-61.3739352,15.27082094
Pol_1922,-61.27425331,15.27469008
Pol_1923,-61.25794438,15.27089243
Pol_1924,-61.25909439,15.26987052
Pol_1925,-61.27307611,15.2706659
Pol_1926,-61.29414384,15.2695273
Pol_1927,-61.37454885,15.27251888
Pol_1929,-61.37443852,15.26923205
Pol_1930,-61.37084058,15.274925
Pol_1931,-61.3688219,15.2718001
Pol_1932,-61.37223344,15.26846351
Pol_1933,-61.36561833,15.26488771
Pol_1934,-61.2579962,15.26860173
Pol_1935,-61.25913785,15.26367644
Pol_1936,-61.29501304,15.27202392
Pol_1937,-61.30333423,15.27081164
Pol_1938,-61.26445056,15.27168627
Pol_1939,-61.30851846,15.26848803
Pol_1940,-61.30865063,15.26343519
Pol_1941,-61.27260948,15.26300718
Pol_1942,-61.2687086,15.26108117
Pol_1943,-61.26671115,15.26222977
Pol_1944,-61.27574884,15.25928332
Pol_1945,-61.37491928,15.26645575
Pol_1946,-61.31528876,15.26443027
Pol_1947,-61.2629045,15.26719806
Pol_1948,-61.31111965,15.26987462
Pol_1949,-61.31129919,15.26559809
Pol_1950,-61.26667369,15.2687963
Pol_1951,-61.28869821,15.26121585
Pol_1952,-61.32587494,15.26421795
Pol_1953,-61.35677496,15.26878451
Pol_1954,-61.35994592,15.26965283
Pol_1955,-61.3533849,15.26596715
Pol_1956,-61.36294091,15.2711723
Pol_1957,-61.29836863,15.26694266
Pol_1958,-61.30438669,15.2584221
Pol_1959,-61.30275043,15.25941656
Pol_1960,-61.35648897,15.26187902
Pol_1961,-61.29998872,15.25806606
Pol_1962,-61.29333524,15.25675504
Pol_1963,-61.30427543,15.26630842
Pol_1964,-61.26110518,15.26468889
Pol_1965,-61.26096991,15.26146429
Pol_1966,-61.35327601,15.26213796
Pol_1967,-61.35278221,15.26388596
Pol_1968,-61.26226902,15.26571313
Pol_1969,-61.26133699,15.25974641
Pol_1970,-61.31657083,15.26088663
Pol_1971,-61.31349466,15.25789827
Pol_1972,-61.31001445,15.25906034
Pol_1973,-61.34329894,15.26867127
Pol_1974,-61.34747292,15.25686121
Pol_1975,-61.26285827,15.25527581
Pol_1976,-61.2604521,15.25813113
Pol_1977,-61.26033671,15.25707915
Pol_1978,-61.36923495,15.26070696
Pol_1979,-61.37740916,15.26114987
Pol_1980,-61.29517901,15.25635976
Pol_1981,-61.29866879,15.25586695
Pol_1982,-61.29606675,15.25229943
Pol_1983,-61.34327854,15.2626854
Pol_1984,-61.25996248,15.25444164
Pol_1985,-61.31428752,15.25929718
Pol_1986,-61.31042949,15.25565768
Pol_1987,-61.29228197,15.25698309
Pol_1988,-61.28857059,15.24874982
Pol_1989,-61.26603842,15.25503002
Pol_1990,-61.34146863,15.25798192
Pol_1991,-61.33833946,15.25581959
Pol_1992,-61.34104659,15.25291123
Pol_1993,-61.29094901,15.2476923
Pol_1994,-61.28233091,15.24995323
Pol_1995,-61.28116949,15.24925082
Pol_1996,-61.27966921,15.24804618
Pol_1997,-61.27850725,15.2479894
Pol_1998,-61.32311063,15.25145918
Pol_1999,-61.31830281,15.25016957
Pol_2000,-61.3273441,15.25580108
Pol_2001,-61.32276555,15.24979939
Pol_2002,-61.37548445,15.2535675
Pol_2003,-61.37259529,15.25151653
Pol_2004,-61.3736641,15.25408484
Pol_2005,-61.36820661,15.25331209
Pol_2006,-61.26392712,15.25051148
Pol_2007,-61.36750451,15.25097094
Pol_2008,-61.26902935,15.24593857
Pol_2009,-61.27671268,15.24768494
Pol_2010,-61.27554837,15.24580945
Pol_2011,-61.34545003,15.24175768
Pol_2012,-61.32092881,15.2490756
Pol_2013,-61.27441207,15.24594605
Pol_2014,-61.27164245,15.24637917
Pol_2015,-61.35809696,15.25383555
Pol_2016,-61.34801545,15.24428088
Pol_2017,-61.35221428,15.24865779
Pol_2018,-61.3602697,15.25143642
Pol_2019,-61.36287436,15.24941847
Pol_2020,-61.30774879,15.25053279
Pol_2021,-61.36064354,15.24737334
Pol_2022,-61.33126092,15.24767556
Pol_2023,-61.31892457,15.24580218
Pol_2024,-61.29717061,15.25282866
Pol_2025,-61.37264742,15.24906992
Pol_2026,-61.36267875,15.24307204
Pol_2027,-61.34434923,15.25012963
Pol_2028,-61.33877051,15.24813074
Pol_2029,-61.34201426,15.24242869
Pol_2030,-61.33489161,15.24518877
Pol_2031,-61.3717668,15.24767993
Pol_2032,-61.33740524,15.24244517
Pol_2033,-61.37124577,15.24638674
Pol_2034,-61.37234578,15.24398674
Pol_2035,-61.30574915,15.24586511
Pol_2036,-61.29547409,15.2468194
Pol_2037,-61.29718476,15.24578826
Pol_2038,-61.28770446,15.2500746
Pol_2039,-61.28928826,15.24322943
Pol_2040,-61.28951897,15.24150294
Pol_2041,-61.28998049,15.2486384
Pol_2042,-61.33065485,15.24364397
Pol_2043,-61.33274638,15.24151074
Pol_2044,-61.35319468,15.24502348
Pol_2045,-61.36613837,15.24584836
Pol_2046,-61.35632423,15.24095225
Pol_2047,-61.3611958,15.24100627
Pol_2048,-61.35059378,15.24060875
Pol_2049,-61.32768578,15.23973186
Pol_2050,-61.34109285,15.24283738
Pol_2051,-61.33724652,15.2381912
Pol_2052,-61.36759032,15.23709592
Pol_2053,-61.32491776,15.23771851
Pol_2054,-61.33863571,15.23693705
Pol_2055,-61.35312118,15.23584668
Pol_2056,-61.35432504,15.23704499
Pol_2057,-61.35108651,15.23734559
Pol_2058,-61.36096397,15.23482984
Pol_2059,-61.35552649,15.23822954
Pol_2060,-61.35892486,15.23360831
Pol_2061,-61.35464455,15.23371718
Pol_2062,-61.32469275,15.23439882
Pol_2063,-61.33619073,15.23392593
Pol_2064,-61.34882456,15.23702531
Pol_2065,-61.34898347,15.23216867
Pol_2066,-61.34477783,15.23185058
Pol_2067,-61.3641849,15.23762124
Pol_2068,-61.36431899,15.23429908
Pol_2069,-61.36238989,15.23966379
Pol_2070,-61.36138467,15.23777326
Pol_2071,-61.33557306,15.22949036
Pol_2072,-61.34027304,15.23033223
Pol_2073,-61.32931068,15.23295257
Pol_2074,-61.31691195,15.23733046
Pol_2075,-61.31587891,15.23075069
Pol_2076,-61.33470593,15.23169952
Pol_2077,-61.35730517,15.23249367
Pol_2078,-61.35602393,15.23049897
Pol_2079,-61.35121458,15.23044287
Pol_2080,-61.3608363,15.23087552
Pol_2081,-61.36002797,15.23063201
Pol_2082,-61.35134377,15.22564391
Pol_2083,-61.33387822,15.22727443
Pol_2084,-61.35565435,15.22864533
Pol_2085,-61.35894518,15.22759091
Pol_2086,-61.35415973,15.22489184
Pol_2087,-61.34040119,15.2270815
Pol_2088,-61.33429319,15.22627698
Pol_2089,-61.331294,15.22814372
Pol_2090,-61.33129143,15.22502812
Pol_2091,-61.33318696,15.2234145
Pol_2092,-61.32156417,15.22694274
Pol_2093,-61.32153268,15.22510004
Pol_2094,-61.35806026,15.22529165
Pol_2095,-61.3410784,15.22468479
Pol_2096,-61.36137901,15.22371805
Pol_2097,-61.33503728,15.22218603
Pol_2098,-61.33570055,15.22083126
Pol_2099,-61.33700244,15.22168295
Pol_2100,-61.34083574,15.21980718
Pol_2101,-61.32717741,15.22353118
Pol_2102,-61.32822833,15.22212117
Pol_2103,-61.3599868,15.22340534
Pol_2104,-61.35932948,15.22078454
Pol_2105,-61.33447973,15.22498833
Pol_2106,-61.34703539,15.22574807
Pol_2107,-61.34836505,15.21982584
Pol_2108,-61.34514485,15.2163534
Pol_2109,-61.33212978,15.22150323
Pol_2110,-61.36208899,15.21925679
Pol_2111,-61.35492479,15.22022737
Pol_2112,-61.35991375,15.21793491
Pol_2113,-61.33263261,15.21880502
Pol_2114,-61.33353919,15.21688836
Pol_2115,-61.36373952,15.21918775
Pol_2116,-61.3602313,15.2166496
Pol_2117,-61.35512328,15.2153271
Pol_2118,-61.363172,15.21511958
Pol_2119,-61.35159301,15.21649664
Pol_2120,-61.36527019,15.21599808
Pol_2121,-61.36129613,15.21186937
Pol_2122,-61.3642507,15.21214791
Pol_2123,-61.34977376,15.21374554
Pol_2124,-61.35222446,15.21182531
Pol_2125,-61.33701905,15.21226677
Pol_2126,-61.33748741,15.21450583
Pol_2127,-61.35026688,15.21118968
Pol_2128,-61.33760069,15.21861676
Pol_2129,-61.35669494,15.21151497
Pol_2130,-61.3589445,15.21229175
Pol_2131,-61.3479682,15.21006584
Pol_2132,-61.34385166,15.21122351
Pol_2133,-61.34390167,15.20975317
Pol_2134,-61.36379645,15.20985323
Pol_2135,-61.35950281,15.20831943
Pol_2136,-61.35896153,15.20929098
Pol_2137,-61.35405442,15.20895658
Pol_2138,-61.3834344,15.32397802
Pol_2139,-61.39460491,15.32570228
Pol_2140,-61.37826609,15.29914795
Pol_2141,-61.38086499,15.29818598
Pol_2142,-61.38146495,15.29544645
Pol_2143,-61.37849364,15.29568205
Pol_2144,-61.38701503,15.30284643
Pol_2145,-61.37795191,15.30421991
Pol_2146,-61.37863702,15.30303193
Pol_2147,-61.37402169,15.30237151
Pol_2148,-61.38051443,15.31116859
Pol_2149,-61.36736535,15.30879002
Pol_2150,-61.36987949,15.30574462
