"","SU_ID","ID","lon","lat","y.logsize","y.pres","Forest","Agriculture","Builtup","Roads","Bare","Quarry","RGA","CRL","YPD","YPC","YPV","YPI","BAP","BAO","BAY","IGO","IPL","IGY","IBP","OPL","PBA","PPD","PCR","PLI","PIC","PLP","scaledSU_Area","scaledSU_Perimeter","scaledSU_P.A","scaledSU_P.sqrt.A","scaledSU_Max.Distance","scaledSU_D.A","scaledSU_D.sqrt.A","scaledDist2Stream..MEAN.","scaledDist2Stream..STDDEV","scaledEastness..MEAN.","scaledEastness..STDDEV.","scaledElevation..MEAN.","scaledElevation..STDDEV.","scaledNorthness..MEAN.","scaledNorthness..STDDEV.","scaledPlanarCurvature..MEAN.","scaledPlanarCurvature..STDDEV.","scaledProfileCurvature..MEAN.","scaledProfileCurvature..STDDEV.","scaledRSP..MEAN.","scaledRSP..STDDEV.","scaledSlope..MEAN.","scaledSlope..STDDEV.","scaledTWI..MEAN.","scaledTWI..STDDEV.","scaledSU_Area.levels","scaledSU_Perimeter.levels","scaledSU_P.A.levels","scaledSU_P.sqrt.A.levels","scaledSU_Max.Distance.levels","scaledSU_D.A.levels","scaledSU_D.sqrt.A.levels","scaledDist2Stream..MEAN.levels","scaledDist2Stream..STDDEV.levels","scaledEastness..MEAN.levels","scaledEastness..STDDEV.levels","scaledElevation..MEAN.levels","scaledElevation..STDDEV.levels","scaledNorthness..MEAN.levels","scaledNorthness..STDDEV.levels","scaledPlanarCurvature..MEAN.levels","scaledPlanarCurvature..STDDEV.levels","scaledProfileCurvature..MEAN.levels","scaledProfileCurvature..STDDEV.levels","scaledRSP..MEAN.levels","scaledRSP..STDDEV.levels","scaledSlope..MEAN.levels","scaledSlope..STDDEV.levels","scaledTWI..MEAN.levels","scaledTWI..STDDEV.levels"
"3037","Pol_3042",3041,-61.27626844,15.31479847,NA,0,1,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,-0.371750224,-0.49337538,-0.373380763,-0.614850099,-0.480319211,-0.317085273,-0.470024054,1.532513737,1.017909316,1.714015904,-1.652993497,2.184666522,0.78461743,0.050175373,-0.065762194,-0.502637643,0.112891236,0.453451814,0.22921079,1.168751275,0.201722064,1.195465331,0.623634925,-0.567420347,-0.966519358,-0.383637465,-0.471201706,-0.423269287,-0.59962565,-0.500001887,-0.335937527,-0.49308103,1.857070407,1.039396634,1.719555603,-1.630739471,1.933231613,0.707975479,0.056351855,-0.054680718,-0.598424898,0.1470417,0.406720893,0.139895143,1.163671061,0.247863317,1.296318453,0.570757038,-0.55957751,-0.991743472
"3038","Pol_3043",3042,-61.27021363,15.31860024,9.926813378,1,0.91,0.09,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.808878772,0.297651168,-0.956235006,-0.727585211,0.619598567,-0.802068738,-0.426740466,2.249291235,2.520485697,0.730140275,-0.562411515,1.545476227,2.025959412,-1.364679255,-0.543579134,0.130777817,-0.226470357,0.279133181,-0.22117135,0.679889523,0.569089604,1.399548837,0.465089501,-0.246753436,-0.768633875,0.871387534,0.348363315,-0.948631514,-0.688060077,0.596842893,-0.795784653,-0.389910533,1.857070407,2.696639877,0.649715915,-0.497573306,1.345123758,1.844132682,-1.436886493,-0.519569836,0.119598403,-0.187619019,0.310338368,-0.218686133,0.724323253,0.561274509,1.296318453,0.417217468,-0.19873668,-0.826565187
"3039","Pol_3044",3043,-61.26853485,15.32422281,8.963928194,1,0.77,0.23,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,1.241981393,0.354006916,-1.051864696,-0.932517698,0.584904476,-0.910746435,-0.762006752,2.037219953,2.576083095,0.174683072,0.556251366,1.176815493,2.195960709,1.5903786,-1.373987249,0.049727062,-0.170059874,0.348460962,-0.340309598,1.009223478,0.526082832,1.077884351,0.180341004,-0.194780602,-0.671394508,1.452242482,0.348363315,-1.060099308,-0.894793696,0.596842893,-0.877477752,-0.796674911,1.857070407,2.696639877,0.092323402,0.512738062,1.345123758,1.844132682,1.522072746,-1.305828537,0.057984585,-0.187619019,0.310338368,-0.318855584,1.163671061,0.501249719,1.060683592,0.142969697,-0.19873668,-0.691509253
"3040","Pol_3045",3044,-61.25075237,15.33570881,1.386294361,1,0,0.88,0.05,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,-0.195390063,0.271311162,-0.044176608,0.876285577,0.399573251,-0.065426171,0.897274457,-0.686059397,-0.570400682,0.115362419,0.539796581,-1.003653667,-0.81900521,1.461614991,-0.25610563,-0.145658613,-0.940934007,0.004589019,-0.584114434,-0.120452861,0.902737725,-1.653718347,-0.764123424,1.097580996,0.467377879,-0.161439462,0.348363315,-0.024521731,0.875893004,0.417489737,-0.056332731,0.896738412,-0.684491156,-0.554850417,0.092323402,0.512738062,-0.96709469,-0.873352559,1.522072746,-0.179387199,-0.161919579,-0.934124653,-0.001175487,-0.58386084,-0.080010728,0.866875881,-1.704785318,-0.710244545,1.206859365,0.537397944
"3041","Pol_3046",3045,-61.24932261,15.33465913,NA,0,0,0.96,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.620478447,-0.789157051,0.790223991,-0.245874078,-0.768531026,0.945202482,0.244056024,-1.232431116,-1.284591401,1.256253482,0.198425417,-1.055322742,-1.171610854,0.440829401,0.77226889,-0.013792338,-1.124544598,0.186593659,-0.677132547,-1.317818519,-1.632698816,-1.94031958,-1.281784958,1.480407742,0.393614763,-0.606754857,-0.818482586,0.770629221,-0.28204648,-0.790427941,1.056689535,0.245685272,-1.29297698,-1.319519174,1.185465388,0.221449682,-1.045367417,-1.208635836,0.445372988,0.717672682,-0.004391467,-1.161287455,0.170760485,-0.650099475,-1.530543416,-1.674175286,-1.704785318,-1.323223576,1.86937705,0.3500675
"3042","Pol_3047",3046,-61.25511141,15.33052692,9.020147921,1,0.02,0.96,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0.132981584,1.511199284,0.108013445,2.508101533,2.124648605,0.163462367,2.883979508,-1.089588354,-1.063115658,-0.163618731,0.911770053,-0.682421935,0.928647159,1.451968723,-0.768534788,-1.323562373,-0.624178086,-0.989980259,-0.1657358,-1.266168163,-0.637052467,-0.223581994,0.75511273,1.473421143,1.463258358,0.148707613,1.680507203,0.11546667,3.055549049,1.831147405,0.240719642,2.951118861,-1.106103596,-1.130418325,-0.114099385,0.842987394,-0.684457355,0.954033144,1.522072746,-0.852462117,-1.348716055,-0.65839768,-0.94632374,-0.118313807,-1.094579393,-0.637052467,-0.223738411,0.796023726,1.86937705,1.251356798
"3043","Pol_3048",3047,-61.25110755,15.34079607,NA,0,0,0.86,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,-0.543723567,0.077745035,2.098325146,2.822452108,0.093920863,1.624918637,2.519430147,-0.569975161,-0.394065079,0.279445169,-0.031195513,-1.066061511,-0.929589944,1.23364045,1.207226144,-0.301408183,-0.992851008,-0.656561285,-0.482575578,-0.913052455,-1.268180804,-0.907052822,-0.362089564,0.931521381,0.32163118,-0.531436775,0.05728393,1.874067212,3.055549049,0.07814451,1.891659542,2.951118861,-0.564764003,-0.344473139,0.288496912,-0.060060467,-1.045367417,-0.981383283,1.214407411,1.265786567,-0.310554976,-1.028384081,-0.584312821,-0.505424356,-0.757452752,-1.130263627,-0.817682913,-0.383635034,0.821317454,0.3500675
"3044","Pol_3049",3048,-61.25984138,15.33876626,NA,0,0,0.97,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48149873,-0.711882069,-0.317481573,-0.926697783,-0.595464599,-0.055371635,-0.315610228,0.552156346,-0.158340636,0.106459998,-1.074900009,-0.746310629,-0.839946365,1.874402361,-2.705386673,-0.172590839,-1.196993355,-0.045984906,-1.023135582,-0.706509997,-1.405211461,-0.835720768,-1.388729222,1.263855404,-1.457529979,-0.488172421,-0.726512529,-0.326527625,-0.894793696,-0.59817902,-0.056332731,-0.290409071,0.481504975,-0.135471995,0.092323402,-1.026848169,-0.774389267,-0.873352559,1.693372865,-2.130259782,-0.161919579,-1.161287455,-0.075345452,-1.058156851,-0.757452752,-1.674175286,-0.817682913,-1.323223576,1.206859365,-1.623913972
"3045","Pol_3050",3049,-61.25470966,15.34943227,7.235619141,1,0,0.97,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127941469,-0.031744851,-0.443585337,-0.081653686,-0.031667666,-0.446611345,-0.168424213,-0.142079376,-0.427923765,0.372811538,0.664975909,-0.890315258,-0.614284288,-1.27174869,-0.465862862,0.295928258,-0.222806441,0.428087992,-0.082912148,-0.590699258,0.33836223,-0.019862382,0.042095027,-0.414307809,-0.326890657,-0.161439462,-0.080240415,-0.423269287,-0.051762666,-0.067056305,-0.481062914,-0.169668729,-0.118508968,-0.450222379,0.288496912,0.66476867,-0.868597279,-0.643446662,-1.287575219,-0.519569836,0.31053772,-0.187619019,0.406720893,-0.118313807,-0.537903585,0.360034477,-0.093804399,0.02293429,-0.445244206,-0.320338058
"3046","Pol_3051",3050,-61.2527907,15.34804076,4.682131227,1,0,0.89,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.515523757,-0.148632445,1.123815932,1.506614993,-0.233567769,0.718236135,1.072699608,-1.137919755,-1.08302358,0.128451786,0.710167851,-1.089937229,-0.918770455,-1.274831265,-0.289251631,-0.543544137,-1.160838107,-0.622589135,-0.829592987,-1.867053174,-2.229970534,-1.541399336,-1.019768634,1.474625931,0.959967458,-0.531436775,-0.184636981,1.139443662,1.251936815,-0.181947488,0.683562775,0.896738412,-1.106103596,-1.130418325,0.092323402,0.66476867,-1.121619019,-0.873352559,-1.287575219,-0.349811132,-0.598424898,-1.161287455,-0.584312821,-0.850894845,-1.89564979,-2.32158815,-1.704785318,-1.026373153,1.86937705,0.808002953
"3047","Pol_3052",3051,-61.264826,15.35292715,NA,0,0.12,0.77,0.04,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191351388,0.345156913,0.011001302,1.048542694,0.639473996,0.078738122,1.3778723,1.36849184,-0.235783008,1.207106462,-0.563502974,0.05832546,-0.298525625,-0.183293783,1.546492395,1.131843566,-1.024651035,1.353329488,-0.930421782,2.336946524,-2.245146911,-1.263612998,-1.019607366,-0.076981824,-1.45473551,-0.161439462,0.348363315,-0.024521731,1.251936815,0.596842893,0.062177711,1.291137391,1.314053722,-0.240722746,1.185465388,-0.497573306,-0.019535501,-0.260582205,-0.144400831,1.544663018,0.89631363,-1.028384081,1.250336997,-0.942315319,2.16240488,-2.32158815,-1.289946351,-1.026373153,-0.080562017,-1.261588409
"3048","Pol_3053",3052,-61.26754918,15.35074276,6.54534966,1,0.98,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.477686428,-0.323070629,0.404880219,0.498019285,-0.079735296,0.629667509,1.22009441,-0.747505336,-0.692666996,0.903141164,-0.528002915,0.116194125,-0.147506225,1.108705505,0.921150976,0.280683602,-0.339222192,0.384124033,-0.482119109,0.451674509,0.757654511,-0.613478954,-0.672407173,-0.230319894,-0.114150605,-0.488172421,-0.296276165,0.487406658,0.424948987,-0.067056305,0.683562775,1.291137391,-0.80105621,-0.684601109,0.851886917,-0.497573306,0.140055029,-0.112401368,1.056048629,0.87053256,0.31053772,-0.347345025,0.406720893,-0.505424356,0.475855421,0.729000919,-0.65291293,-0.710244545,-0.19873668,-0.153363652
"3049","Pol_3054",3053,-61.26430222,15.35149126,6.086774727,1,0.34,0.65,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.266385729,0.12990697,0.02560722,0.785363592,0.581024684,0.253657463,1.587544515,-0.676907736,-0.602860524,0.739917023,-0.238545147,-0.112289518,0.169079861,-1.0688994,0.711210468,-1.045093321,-0.635861139,-0.145749274,-0.586041745,0.463599404,0.040670937,-0.35203166,-0.801366998,0.125215572,-0.569069901,-0.245144425,0.05728393,-0.024521731,0.875893004,0.596842893,0.240719642,1.883466031,-0.684491156,-0.554850417,0.649715915,-0.206913552,-0.177911057,0.179568029,-1.036968685,0.717672682,-0.867747156,-0.65839768,-0.187714871,-0.58386084,0.475855421,0.125096133,-0.354691568,-0.863379605,0.138733313,-0.579984617
"3050","Pol_3055",3054,-61.25494383,15.35496948,7.344719054,1,0.59,0.4,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113657583,-0.094716734,-0.516013858,-0.266449622,0.149041545,-0.364844316,0.14746117,1.230129268,1.136593235,0.353295374,0.055789648,-0.706283349,0.150598283,1.161796812,1.322405611,-0.256182369,0.431997594,0.310645808,0.302550044,0.814506126,0.635863554,0.527674344,0.503785974,-0.672139267,-0.038006234,-0.062858841,-0.080240415,-0.501558207,-0.28204648,0.07814451,-0.335937527,0.089883829,1.314053722,1.039396634,0.288496912,0.076803693,-0.684457355,0.179568029,1.214407411,1.265786567,-0.228869027,0.347451,0.310338368,0.323167199,0.883270454,0.611062103,0.51850913,0.570757038,-0.68176732,-0.059757245
"3051","Pol_3056",3055,-61.2569693,15.35589055,7.594884387,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.590717351,-0.901394092,-0.077716122,-1.133177879,-0.957210101,0.004216272,-0.888723352,-0.310368318,-0.268625566,1.016253578,-1.545567652,-0.715964798,-0.390928504,1.507830948,-0.84524643,1.181388699,0.307147923,0.183058096,0.141213829,0.320292005,0.604962001,0.818343243,0.26378372,-0.717760116,-0.216463147,-0.568425919,-0.897196928,-0.024521731,-1.116706605,-0.975562942,-0.056332731,-0.894477919,-0.343354519,-0.240722746,1.011325909,-1.630739471,-0.684457355,-0.39148586,1.522072746,-0.852462117,1.456427702,0.347451,0.170760485,0.139895143,0.263801838,0.611062103,0.869922522,0.258034724,-0.68176732,-0.242071067
"3052","Pol_3057",3056,-61.2550326,15.35342599,4.094344562,1,0.73,0.26,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263967232,-0.016636534,-0.132894032,0.375587677,0.189151333,-0.043394909,0.706031871,1.133318037,1.120933913,0.628117083,-0.239242852,-0.580091733,-0.463587838,-0.914653551,1.436621176,-0.128381336,0.449556739,0.287741508,0.538392042,1.354505678,-0.4328046,0.212714233,-0.222117934,-1.001447652,-0.397233452,-0.245144425,-0.080240415,-0.131691899,0.424948987,0.238265029,-0.056332731,0.62447795,0.956484094,1.039396634,0.649715915,-0.206913552,-0.574007687,-0.518505649,-0.888373278,1.544663018,-0.110595904,0.537456162,0.310338368,0.515010717,1.163671061,-0.277906344,0.201109959,-0.181209919,-1.037484871,-0.409826658
"3053","Pol_3058",3057,-61.26172176,15.35308276,NA,0,0.03,0.91,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.676808707,-1.012877437,1.153628833,-0.797668676,-1.063661722,1.386714868,-0.289904696,2.392641092,-0.93255043,1.401148186,-1.319497419,-0.148854494,-1.043583323,-1.051346479,-1.29532065,-0.481803279,-1.100763708,0.736450584,-1.04996578,2.279499281,-2.25007554,-1.071030941,-1.037014132,0.567952693,-1.638411881,-0.677496019,-0.996161409,1.139443662,-0.786652679,-1.097303306,1.891659542,-0.290409071,2.810783376,-0.963041295,1.358760011,-1.309211451,-0.177911057,-1.073218308,-1.036968685,-1.305828537,-0.427430673,-1.161287455,0.780260823,-1.058156851,2.16240488,-2.32158815,-1.031987958,-1.026373153,0.573038382,-1.623913972
"3054","Pol_3059",3058,-61.26082162,15.3503435,7.655390645,1,0.58,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.585779343,-0.783655497,0.267235977,-0.590019892,-0.780124937,0.383479256,-0.217895192,-0.078536942,-0.565187094,0.333667216,0.356307076,-0.462881132,-0.795696141,-1.244704385,0.119021837,0.976093997,-0.706097721,1.221591332,-0.773751688,0.921489994,0.786719701,0.059220443,-0.171004453,-0.522129497,-1.072139115,-0.568425919,-0.818482586,0.273216589,-0.59962565,-0.790427941,0.428133221,-0.169668729,-0.118508968,-0.554850417,0.288496912,0.375904988,-0.432896921,-0.761677162,-1.287575219,0.091122992,0.89631363,-0.752346021,1.250336997,-0.775678999,0.883270454,0.792392374,0.046158973,-0.181209919,-0.55957751,-0.991743472
"3055","Pol_3060",3059,-61.26472344,15.3502162,7.983440063,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.55585727,-0.83548825,-0.172083572,-1.0499263,-0.809581875,0.040590032,-0.573956978,-0.603587581,-0.844237452,1.184912302,-1.491644037,-0.262459069,-0.042127907,-1.184471402,-0.582766491,0.081232685,-0.356850467,0.613781916,-0.407968356,-0.127692167,1.042501818,0.644757706,-0.040429269,-0.354143588,-0.606798999,-0.568425919,-0.818482586,-0.131691899,-0.991585166,-0.790427941,0.062177711,-0.598599803,-0.564764003,-0.80740309,1.185465388,-1.630739471,-0.3096861,-0.112401368,-1.16763057,-0.519569836,0.057984585,-0.347345025,0.55014178,-0.414308195,-0.080010728,0.967163452,0.6766842,-0.08800172,-0.32674589,-0.579984617
"3056","Pol_3061",3060,-61.2537521,15.35073987,6.738152495,1,0.01,0.88,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.446496931,-0.250012944,0.32379634,0.548144737,-0.132758478,0.356125006,0.831092244,-0.815587487,-0.707724641,0.858409006,0.031881163,-0.8422806,-0.305666552,1.019121951,0.931366977,0.036769105,0.362383187,-0.048598148,0.573083639,-0.243638983,0.291302795,0.171568326,1.094830226,-0.570547524,0.15281541,-0.441000955,-0.296276165,0.273216589,0.61010956,-0.181947488,0.428133221,0.896738412,-0.80105621,-0.684601109,0.851886917,0.076803693,-0.868597279,-0.260582205,1.056048629,0.87053256,0.057984585,0.347451,-0.075345452,0.515010717,-0.208243045,0.247863317,0.201109959,1.127627167,-0.55957751,0.182195788
"3057","Pol_3062",3061,-61.25589212,15.35883923,NA,0,0.28,0.71,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.374112797,-0.012116514,0.282503068,0.895411394,0.23507059,0.3806699,1.3552329,-0.336374528,0.407450581,0.29680204,-0.151857029,-0.65885031,-0.335303892,1.681093564,-1.299440991,-0.540495205,0.181814338,-0.200012482,0.656262323,0.50412772,0.164815393,0.232615321,-0.47214054,-0.366469721,-0.080810015,-0.383637465,0.05728393,0.273216589,0.875893004,0.238265029,0.428133221,1.291137391,-0.343354519,0.516282626,0.288496912,-0.206913552,-0.684457355,-0.39148586,1.693372865,-1.305828537,-0.598424898,0.1470417,-0.187714871,0.755569556,0.475855421,0.125096133,0.201109959,-0.483631676,-0.32674589,-0.059757245
"3058","Pol_3063",3062,-61.25419536,15.35778433,5.634789603,1,0.44,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.455030231,-0.397022319,0.122439043,0.082746504,-0.128763529,0.41157281,0.901403295,1.011153529,-0.782893892,0.659325656,-0.350143406,-0.709891594,-0.442176226,-1.012759517,1.152365203,0.531712272,0.463175447,1.20775652,0.05118812,1.47431255,-0.330569851,-0.093716262,-0.239756019,-0.834258426,-0.483029522,-0.441000955,-0.381613508,0.11546667,0.107010011,-0.181947488,0.428133221,0.896738412,0.956484094,-0.80740309,0.649715915,-0.347383672,-0.684457355,-0.39148586,-1.036968685,1.075606044,0.450153362,0.537456162,1.250336997,0.001458425,1.676933717,-0.277906344,-0.093804399,-0.284470665,-0.798976884,-0.492120217
"3059","Pol_3064",3063,-61.25085262,15.35871913,NA,0,0.99,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.696841476,-1.014022814,2.729625354,-0.183004803,-1.109153668,2.532488303,0.053896085,0.433139362,0.221197158,1.271675044,-0.694353746,-1.068671723,-0.670334857,-0.192318625,1.402171872,1.01598418,4.945112732,1.348410444,7.490760569,-0.903164181,0.016122777,2.088512209,5.355953864,-1.050160529,2.45512735,-0.708219914,-0.996161409,3.426952724,-0.176414025,-1.097303306,1.891659542,0.089883829,0.481504975,0.303783124,1.358760011,-0.660981342,-1.045367417,-0.643446662,-0.144400831,1.544663018,0.89631363,2.790004162,1.250336997,3.453399145,-0.757452752,-0.0559914,2.092975477,3.315403957,-1.037484871,2.011973325
"3060","Pol_3065",3064,-61.25036611,15.35500679,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.682223101,-0.928730988,2.30190639,0.050700007,-0.940702181,2.581134511,0.71468249,0.761751567,-0.399077671,1.60242816,-1.011277604,-1.017472431,-0.60054862,0.173995906,0.252834475,-0.481549202,2.283519602,-0.720816301,5.054335207,-0.467295412,0.277857243,2.580901129,3.107527937,-1.678479907,0.452395123,-0.677496019,-0.897196928,1.874067212,0.107010011,-0.975562942,1.891659542,0.62447795,0.708151693,-0.450222379,1.53504503,-1.026848169,-1.045367417,-0.643446662,0.266747032,0.226870221,-0.427430673,1.833998568,-0.584312821,3.453399145,-0.537903585,0.247863317,2.092975477,3.315403957,-1.469809461,0.537397944
"3061","Pol_3066",3065,-61.24993604,15.35219943,7.580699752,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.693089333,-1.050055123,1.827724981,-0.688816027,-1.111371914,2.121287384,-0.123638058,-0.460701005,-0.799306613,1.268480311,-0.639407751,-1.049774264,-0.724186825,-0.751652962,0.38876498,3.936352129,3.489017148,-1.456828311,3.748835628,-1.013867491,-0.403802732,1.722213321,3.094850397,-1.117839542,1.653868872,-0.677496019,-0.996161409,1.874067212,-0.688060077,-1.097303306,1.891659542,-0.169668729,-0.453771188,-0.80740309,1.185465388,-0.660981342,-1.045367417,-0.761677162,-0.728620537,0.389056866,2.68959334,2.790004162,-1.616927832,3.453399145,-1.094579393,-0.277906344,1.61573621,3.315403957,-1.037484871,2.011973325
"3062","Pol_3067",3066,-61.26471622,15.35609076,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.589738357,-0.616087833,0.889940933,0.279256205,-0.385878112,1.398543733,1.417126752,0.813247972,-1.260474791,1.18259779,-1.142743185,0.00416778,-0.60995828,-0.792599076,0.893238555,1.198665976,-1.192361612,2.133305456,-0.889897533,2.06071895,-1.607696842,-0.603792213,0.06207492,-0.504212914,-2.16541731,-0.568425919,-0.638006287,0.770629221,0.272137375,-0.405962321,1.891659542,1.291137391,0.708151693,-1.319519174,1.185465388,-1.026848169,-0.019535501,-0.643446662,-0.728620537,0.87053256,1.456427702,-1.161287455,2.322150643,-0.850894845,2.16240488,-1.674175286,-0.65291293,0.02293429,-0.55957751,-1.623913972
"3063","Pol_3068",3067,-61.2585332,15.35985719,NA,0,0,0.87,0.03,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.457071756,-0.468214865,0.009077889,-0.159013094,-0.420600508,0.056263278,0.069399165,0.276903421,-0.879797323,1.302146825,-0.972275204,-0.500658618,-0.585586673,-0.446147508,1.14014673,0.858964223,-0.738934705,0.886020276,-0.573463505,1.656270399,-0.676713682,-0.885616735,-0.809419944,-0.249244047,-0.863390946,-0.441000955,-0.471201706,-0.024521731,-0.176414025,-0.405962321,0.062177711,0.089883829,0.303286717,-0.80740309,1.358760011,-1.026848169,-0.574007687,-0.518505649,-0.535121913,1.075606044,0.89631363,-0.752346021,0.780260823,-0.58386084,1.676933717,-0.637052467,-0.817682913,-0.863379605,-0.19873668,-0.826565187
"3064","Pol_3069",3068,-61.25739104,15.36608309,NA,0,0,0.83,0.15,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.654627265,-0.882083368,1.218183382,-0.283189332,-0.872416208,1.477501407,0.334967861,-0.18407567,-1.304624141,0.861633211,0.708579017,-0.701080762,-1.198626421,-0.165189322,1.618167312,2.451776705,-0.838897399,3.331553913,-0.673582237,2.026785841,-1.667441956,-1.318996039,-0.763191887,-0.919106155,-2.017465801,-0.641305939,-0.897196928,1.139443662,-0.28204648,-0.882782416,1.891659542,0.245685272,-0.23793848,-1.319519174,0.851886917,0.66476867,-0.684457355,-1.208635836,-0.144400831,1.544663018,2.68959334,-0.846432622,2.322150643,-0.650099475,2.16240488,-1.674175286,-1.289946351,-0.710244545,-0.919252604,-1.623913972
"3065","Pol_3070",3069,-61.27764332,15.35625007,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,-0.456379646,-0.597429231,-0.221250817,-0.622743573,-0.690171432,-0.286034503,-0.715403674,-0.74182106,-0.640912095,1.516791237,-1.419904766,-0.322041266,-0.674957018,-0.63769969,-0.027891717,-0.752395925,-0.902704844,-0.814278144,-0.77760631,-1.470873579,-1.234471938,-0.062463154,-0.555477433,1.411588379,1.354871278,-0.441000955,-0.553739653,-0.233692894,-0.59962565,-0.689527261,-0.25646234,-0.69636469,-0.80105621,-0.684601109,1.53504503,-1.309211451,-0.3096861,-0.643446662,-0.728620537,-0.054680718,-0.867747156,-0.934124653,-0.94632374,-0.775678999,-1.530543416,-1.130263627,-0.093804399,-0.590421826,1.206859365,1.251356798
"3066","Pol_3071",3070,-61.26982703,15.37382086,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.582234846,-0.890935409,-0.122916327,-1.140644542,-0.907554336,0.046652325,-0.753937925,-0.146770786,-0.532596926,0.43608533,-0.552367326,-1.011356161,-1.104031627,-1.602050739,-2.119843534,0.16965169,-1.395536132,-0.488237736,-1.179754957,-1.915015839,-2.260523811,-1.283865722,-0.937489966,1.544919548,-0.941094669,-0.568425919,-0.897196928,-0.131691899,-1.116706605,-0.882782416,0.062177711,-0.796674911,-0.118508968,-0.554850417,0.483622212,-0.497573306,-1.045367417,-1.073218308,-1.594135586,-2.130259782,0.195313528,-1.31745324,-0.584312821,-1.058156851,-1.89564979,-2.32158815,-1.289946351,-0.863379605,1.86937705,-0.991743472
"3067","Pol_3072",3071,-61.24735467,15.29092641,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.714843477,-1.154290084,3.276535817,-0.890651618,-1.240828327,4.099960775,-0.102088342,0.482093583,-1.193791003,1.837730274,-2.835430759,-1.027786815,-0.756481143,0.738326205,-2.426079181,-0.075279117,-1.163534196,-0.853937939,-0.707715929,-1.699469609,-2.095124515,1.140341636,-2.041418535,0.052710573,-2.417741395,-0.708219914,-1.120314415,3.426952724,-0.894793696,-1.228590826,3.632498817,-0.169668729,0.481504975,-1.130418325,1.719555603,-2.174158402,-1.045367417,-0.761677162,0.664616401,-2.130259782,-0.058891112,-1.161287455,-0.94632374,-0.71357394,-1.530543416,-2.32158815,1.060683592,-1.793005774,0.03435269,-1.623913972
